Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
106338.930523	0.542234	0.446866	0.010899	
255353.723518	0.735695	0.258856	0.005450	
247986.446037	0.732970	0.258856	0.008174	
286115.834028	0.809264	0.185286	0.005450	
185701.590879	0.801090	0.193460	0.005450	
198995.271868	0.664850	0.326975	0.008174	
221213.089342	0.855586	0.144414	0.000000	
230091.164196	0.746594	0.239782	0.013624	
285116.798782	0.861035	0.128065	0.010899	
273838.956604	0.869210	0.130790	0.000000	
299596.619936	0.934605	0.065395	0.000000	
254137.854382	0.773842	0.217984	0.008174	
288171.566176	0.855586	0.136240	0.008174	
279513.212554	0.877384	0.117166	0.005450	
259103.818127	0.817439	0.177112	0.005450	
287166.064409	0.847411	0.149864	0.002725	
270616.156256	0.855586	0.138965	0.005450	
287337.985017	0.817439	0.182561	0.000000	
291554.616082	0.888283	0.098093	0.013624	
255659.959239	0.841962	0.155313	0.002725	
277191.496368	0.874659	0.114441	0.010899	
272836.811784	0.817439	0.171662	0.010899	
257267.420811	0.814714	0.177112	0.008174	
217334.837839	0.719346	0.275204	0.005450	
269855.092318	0.825613	0.168937	0.005450	
287597.228629	0.825613	0.168937	0.005450	
188205.071395	0.599455	0.392371	0.008174	
226223.701585	0.678474	0.316076	0.005450	
298697.039566	0.918256	0.070845	0.010899	
189064.800127	0.773842	0.196185	0.029973	
306209.454924	0.945504	0.043597	0.010899	
273866.545892	0.773842	0.226158	0.000000	
295963.499151	0.915531	0.081744	0.002725	
299629.764917	0.882834	0.106267	0.010899	
299897.997244	0.893733	0.106267	0.000000	
292329.722930	0.847411	0.138965	0.013624	
215179.262285	0.613079	0.384196	0.002725	
234971.368689	0.795640	0.198910	0.005450	
293634.090735	0.871935	0.111717	0.016349	
299333.520816	0.893733	0.095368	0.010899	
289117.025491	0.861035	0.133515	0.005450	
287180.342410	0.863760	0.125341	0.010899	
292483.192828	0.918256	0.081744	0.000000	
272955.039876	0.803815	0.193460	0.002725	
289112.234030	0.866485	0.119891	0.013624	
274189.687217	0.880109	0.111717	0.008174	
294852.058172	0.901907	0.092643	0.005450	
304371.684191	0.945504	0.043597	0.010899	
214199.820643	0.651226	0.343324	0.005450	
268002.733158	0.790191	0.201635	0.008174	
290225.137034	0.904632	0.087193	0.008174	
211506.720984	0.602180	0.392371	0.005450	
303937.032287	0.937330	0.054496	0.008174	
259195.521710	0.871935	0.111717	0.016349	
283419.167475	0.814714	0.179837	0.005450	
212492.304528	0.743869	0.247956	0.008174	
226629.193756	0.803815	0.190736	0.005450	
277547.481328	0.809264	0.185286	0.005450	
143514.877989	0.716621	0.277929	0.005450	
285632.419416	0.836512	0.158038	0.005450	
254163.258475	0.784741	0.209809	0.005450	
264419.068952	0.809264	0.168937	0.021798	
147011.172142	0.667575	0.321526	0.010899	
222447.424610	0.801090	0.185286	0.013624	
222682.481057	0.713896	0.275204	0.010899	
218257.578893	0.855586	0.133515	0.010899	
224673.747006	0.757493	0.226158	0.016349	
267914.711707	0.746594	0.247956	0.005450	
215442.996649	0.782016	0.207084	0.010899	
142500.909738	0.640327	0.343324	0.016349	
117193.565960	0.653951	0.337875	0.008174	
271612.543942	0.822888	0.168937	0.008174	
225876.244021	0.765668	0.223433	0.010899	
288718.612314	0.885559	0.106267	0.008174	
181265.679250	0.656676	0.332425	0.010899	
213221.027853	0.722071	0.269755	0.008174	
302703.265088	0.918256	0.076294	0.005450	
33135.805321	0.536785	0.452316	0.010899	
238937.616671	0.776567	0.223433	0.000000	
221329.752107	0.762943	0.231608	0.005450	
298160.717455	0.926431	0.068120	0.005450	
279026.201389	0.888283	0.103542	0.008174	
278050.472919	0.836512	0.158038	0.005450	
269980.011997	0.863760	0.133515	0.002725	
272764.424766	0.891008	0.095368	0.013624	
159907.563724	0.689373	0.310627	0.000000	
295710.637363	0.899183	0.089918	0.010899	
288044.449333	0.858311	0.136240	0.005450	
236096.883144	0.754768	0.237057	0.008174	
167670.738391	0.583106	0.411444	0.005450	
283486.761203	0.896458	0.098093	0.005450	
290363.462521	0.899183	0.095368	0.005450	
123462.493024	0.643052	0.348774	0.008174	
268676.630828	0.869210	0.111717	0.019074	
262636.406404	0.762943	0.231608	0.005450	
289803.968147	0.896458	0.089918	0.013624	
255051.283899	0.719346	0.272480	0.008174	
275454.599986	0.809264	0.182561	0.008174	
-111915.145963	0.446866	0.544959	0.008174	
192634.003072	0.662125	0.326975	0.010899	
273810.757003	0.828338	0.160763	0.010899	
292389.920027	0.877384	0.114441	0.008174	
297224.855724	0.888283	0.098093	0.013624	
208852.342255	0.683924	0.307902	0.008174	
29855.682398	0.528610	0.465940	0.005450	
195248.267437	0.705722	0.291553	0.002725	
243896.119861	0.782016	0.209809	0.008174	
273257.339478	0.798365	0.193460	0.008174	
241272.863230	0.760218	0.226158	0.013624	
62949.277146	0.514986	0.476839	0.008174	
260776.813128	0.782016	0.215259	0.002725	
271071.372355	0.784741	0.209809	0.005450	
277940.062498	0.869210	0.117166	0.013624	
44807.863592	0.689373	0.245232	0.065395	
291423.718142	0.891008	0.106267	0.002725	
285517.350079	0.847411	0.138965	0.013624	
215073.725555	0.615804	0.378747	0.005450	
261537.973908	0.844687	0.152589	0.002725	
145117.489664	0.784741	0.204360	0.010899	
52499.373116	0.623978	0.370572	0.005450	
230813.287356	0.643052	0.351499	0.005450	
269274.302910	0.833787	0.158038	0.008174	
272281.504161	0.806540	0.185286	0.008174	
269843.903986	0.735695	0.256131	0.008174	
278427.186483	0.809264	0.179837	0.010899	
282720.104515	0.852861	0.138965	0.008174	
285338.070842	0.915531	0.079019	0.005450	
