Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
-12541213.294698	0.022727	0.381818	0.595455	
-12187188.788197	0.040909	0.377273	0.581818	
-12618244.843350	0.009091	0.413636	0.577273	
-12173981.692115	0.068182	0.340909	0.590909	
-13202572.552183	0.054545	0.350000	0.595455	
-12833902.638696	0.036364	0.368182	0.595455	
-11968667.521196	0.031818	0.377273	0.590909	
-12683976.086581	0.090909	0.309091	0.600000	
-11593509.234677	0.036364	0.381818	0.581818	
-12534401.051451	0.063636	0.350000	0.586364	
-12970179.553459	0.045455	0.368182	0.586364	
-12507519.377857	0.059091	0.340909	0.600000	
-12026688.110061	0.045455	0.363636	0.590909	
-12104804.765065	0.027273	0.381818	0.590909	
-12296183.126574	0.068182	0.336364	0.595455	
-12394149.326968	0.022727	0.395455	0.581818	
-11713599.071138	0.045455	0.363636	0.590909	
-12620366.862216	0.000000	0.427273	0.572727	
-12563140.212666	0.009091	0.413636	0.577273	
-12382906.030425	0.000000	0.418182	0.581818	
-12388704.793410	0.022727	0.390909	0.586364	
-12455248.409011	0.036364	0.377273	0.586364	
-12676028.763853	0.063636	0.350000	0.586364	
-12090746.268067	0.122727	0.286364	0.590909	
-12248996.819825	0.063636	0.345455	0.590909	
-11850895.906188	0.031818	0.372727	0.595455	
-12289146.722610	0.063636	0.336364	0.600000	
-12587530.196286	0.009091	0.404545	0.586364	
-12883801.140370	0.036364	0.386364	0.577273	
-11956190.262774	0.050000	0.359091	0.590909	
-12627864.215077	0.081818	0.327273	0.590909	
-12267842.024878	0.031818	0.390909	0.577273	
-12436665.819290	0.036364	0.386364	0.577273	
-12490261.861683	0.027273	0.386364	0.586364	
-12678450.695717	0.000000	0.427273	0.572727	
-12485583.219195	0.072727	0.340909	0.586364	
-12035941.771609	0.009091	0.409091	0.581818	
-12511080.535369	0.009091	0.404545	0.586364	
-12764099.106936	0.022727	0.395455	0.581818	
-11935660.745080	0.040909	0.381818	0.577273	
-12557303.972201	0.109091	0.300000	0.590909	
-12783642.585169	0.059091	0.354545	0.586364	
-12160144.418260	0.090909	0.318182	0.590909	
-12637768.184023	0.063636	0.345455	0.590909	
-12287643.542885	0.068182	0.345455	0.586364	
-12886626.691351	0.000000	0.422727	0.577273	
-12399198.636420	0.040909	0.368182	0.590909	
-12182758.483529	0.027273	0.390909	0.581818	
-12679889.763458	0.086364	0.318182	0.595455	
-12716102.766183	0.022727	0.386364	0.590909	
-12129275.792917	0.072727	0.331818	0.595455	
-12598288.546851	0.018182	0.400000	0.581818	
-12536174.950525	0.009091	0.409091	0.581818	
-12288295.681457	0.009091	0.413636	0.577273	
-12840366.313199	0.063636	0.354545	0.581818	
-12532194.984786	0.036364	0.377273	0.586364	
-12376246.668016	0.000000	0.413636	0.586364	
-12542664.953100	0.063636	0.350000	0.586364	
-12821265.272011	0.018182	0.400000	0.581818	
-12694639.323058	0.027273	0.395455	0.577273	
-12870392.965092	0.054545	0.368182	0.577273	
-12107419.355833	0.036364	0.372727	0.590909	
-12470383.491081	0.045455	0.354545	0.600000	
-12401226.850109	0.054545	0.359091	0.586364	
-12771329.042495	0.009091	0.409091	0.581818	
-12507769.816722	0.031818	0.386364	0.581818	
-12781844.572922	0.009091	0.409091	0.581818	
-12566502.735023	0.036364	0.372727	0.590909	
-12238429.299942	0.000000	0.422727	0.577273	
-12933466.589810	0.004545	0.400000	0.595455	
-12295641.912348	0.013636	0.395455	0.590909	
-12104785.087490	0.027273	0.377273	0.595455	
-12622452.051192	0.000000	0.418182	0.581818	
-12901503.529495	0.009091	0.404545	0.586364	
-12765179.735470	0.045455	0.368182	0.586364	
-12263499.772968	0.072727	0.331818	0.595455	
-12307440.756687	0.004545	0.413636	0.581818	
-12484890.817123	0.136364	0.263636	0.600000	
-12564111.476000	0.054545	0.350000	0.595455	
-12453559.982257	0.072727	0.345455	0.581818	
-12620852.695430	0.090909	0.331818	0.577273	
-12633410.244127	0.000000	0.422727	0.577273	
-12604861.305143	0.100000	0.286364	0.613636	
-12106799.296994	0.004545	0.413636	0.581818	
-12454418.385282	0.045455	0.359091	0.595455	
-12510350.894296	0.000000	0.413636	0.586364	
-12289304.839294	0.009091	0.400000	0.590909	
-12298502.638713	0.081818	0.340909	0.577273	
-12647332.058954	0.031818	0.390909	0.577273	
-12652935.951278	0.095455	0.318182	0.586364	
-12546170.075501	0.077273	0.327273	0.595455	
-12862738.038712	0.036364	0.377273	0.586364	
-12270838.949998	0.086364	0.309091	0.604545	
-12291507.068792	0.018182	0.381818	0.600000	
-12471342.495431	0.031818	0.386364	0.581818	
-12427579.722600	0.022727	0.409091	0.568182	
-12698770.308910	0.013636	0.409091	0.577273	
-12289279.066594	0.000000	0.413636	0.586364	
-12364221.030820	0.009091	0.404545	0.586364	
-12991542.062651	0.004545	0.418182	0.577273	
-12085817.835071	0.059091	0.350000	0.590909	
-12261533.837055	0.004545	0.409091	0.586364	
-12645498.767756	0.004545	0.404545	0.590909	
-12699468.254620	0.000000	0.427273	0.572727	
-12204061.638198	0.045455	0.363636	0.590909	
-12437037.808818	0.036364	0.377273	0.586364	
-12385195.971583	0.009091	0.409091	0.581818	
-12315078.268674	0.018182	0.395455	0.586364	
-12703552.931324	0.009091	0.413636	0.577273	
-12438414.645898	0.050000	0.368182	0.581818	
-12804636.181615	0.081818	0.295455	0.622727	
-12207297.800725	0.059091	0.340909	0.600000	
-12468110.370366	0.050000	0.340909	0.609091	
-12230514.042985	0.022727	0.390909	0.586364	
-12336151.790723	0.045455	0.363636	0.590909	
-12472420.173039	0.013636	0.404545	0.581818	
-11932855.701322	0.077273	0.327273	0.595455	
-12284727.053325	0.013636	0.395455	0.590909	
-12531249.059968	0.168182	0.222727	0.609091	
-12439421.740000	0.050000	0.363636	0.586364	
-12965963.552032	0.018182	0.400000	0.581818	
-12716782.574832	0.013636	0.409091	0.577273	
