Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
-2468975.361800	0.247956	0.029973	0.722071	
-2357564.789878	0.198910	0.089918	0.711172	
-2877006.175123	0.201635	0.005450	0.792916	
-2763692.098970	0.152589	0.051771	0.795640	
-3000044.381545	0.168937	0.002725	0.828338	
-2455015.209513	0.264305	0.024523	0.711172	
-2287533.266506	0.226158	0.087193	0.686649	
-2461382.841060	0.245232	0.021798	0.732970	
-2420848.963690	0.201635	0.062670	0.735695	
-2715371.989578	0.226158	0.019074	0.754768	
-2040403.382755	0.313351	0.035422	0.651226	
-2755440.234150	0.190736	0.027248	0.782016	
-2346498.224274	0.269755	0.035422	0.694823	
-2496815.506314	0.174387	0.084469	0.741144	
-2588704.268884	0.212534	0.049046	0.738420	
-2968738.755514	0.168937	0.002725	0.828338	
-2974884.122675	0.160763	0.013624	0.825613	
-2548026.502765	0.209809	0.062670	0.727520	
-2978064.137422	0.168937	0.005450	0.825613	
-3155883.780952	0.149864	0.000000	0.850136	
-3193696.480209	0.117166	0.002725	0.880109	
-2781161.625242	0.190736	0.016349	0.792916	
-2703203.536989	0.182561	0.035422	0.782016	
-3072002.467370	0.130790	0.013624	0.855586	
-2494434.703444	0.264305	0.029973	0.705722	
-2444800.022083	0.239782	0.038147	0.722071	
-2371904.975247	0.212534	0.076294	0.711172	
-2655722.864779	0.215259	0.035422	0.749319	
-2350030.412090	0.239782	0.049046	0.711172	
-2577269.743364	0.220708	0.035422	0.743869	
-2606432.228613	0.209809	0.032698	0.757493	
-2539740.054123	0.217984	0.040872	0.741144	
-2654090.108097	0.226158	0.016349	0.757493	
-2328968.672451	0.226158	0.070845	0.702997	
-2962371.218710	0.168937	0.016349	0.814714	
-3077455.310782	0.136240	0.019074	0.844687	
-2175296.871655	0.277929	0.081744	0.640327	
-2336167.974425	0.280654	0.027248	0.692098	
-2143585.024122	0.269755	0.062670	0.667575	
-2716881.518138	0.179837	0.046322	0.773842	
-2369335.617259	0.256131	0.043597	0.700272	
-1467357.166207	0.332425	0.133515	0.534060	
-2905431.203601	0.198910	0.008174	0.792916	
-2657659.119721	0.179837	0.068120	0.752044	
-2554762.703721	0.198910	0.032698	0.768392	
-2753278.498512	0.207084	0.021798	0.771117	
-2314417.550299	0.209809	0.087193	0.702997	
-2520536.107737	0.220708	0.029973	0.749319	
-2565441.039991	0.223433	0.027248	0.749319	
-2629043.596889	0.228883	0.024523	0.746594	
-2108786.906009	0.253406	0.070845	0.675749	
-2355894.282780	0.193460	0.108992	0.697548	
-2740526.791122	0.179837	0.027248	0.792916	
-2104982.346103	0.239782	0.103542	0.656676	
-2195770.305624	0.226158	0.098093	0.675749	
-3100347.440917	0.133515	0.013624	0.852861	
-2165742.378495	0.261580	0.054496	0.683924	
-2647137.355446	0.201635	0.043597	0.754768	
-2969157.987769	0.136240	0.016349	0.847411	
-2827685.666103	0.185286	0.029973	0.784741	
-2834631.746207	0.177112	0.032698	0.790191	
-2785843.470893	0.196185	0.021798	0.782016	
-2994418.452081	0.160763	0.010899	0.828338	
-2551519.691186	0.182561	0.065395	0.752044	
-2514255.690155	0.245232	0.019074	0.735695	
-2947705.127388	0.166213	0.016349	0.817439	
-2834318.859198	0.163488	0.032698	0.803815	
-3072386.002740	0.155313	0.005450	0.839237	
-2845513.924974	0.179837	0.005450	0.814714	
-2818107.699363	0.177112	0.029973	0.792916	
-2873108.691531	0.188011	0.008174	0.803815	
-2568529.793657	0.215259	0.040872	0.743869	
-2013100.889539	0.332425	0.070845	0.596730	
-2212552.307337	0.226158	0.095368	0.678474	
-2485438.695884	0.228883	0.040872	0.730245	
-2834665.192869	0.185286	0.013624	0.801090	
-2670703.545262	0.201635	0.032698	0.765668	
-2001462.080951	0.302452	0.081744	0.615804	
-2653538.212636	0.226158	0.021798	0.752044	
-3022729.531282	0.166213	0.010899	0.822888	
-2234200.705411	0.267030	0.046322	0.686649	
-2567090.665644	0.196185	0.054496	0.749319	
-2527681.337275	0.168937	0.081744	0.749319	
-2539831.040467	0.223433	0.029973	0.746594	
-2241583.519934	0.226158	0.070845	0.702997	
-3176545.175126	0.136240	0.002725	0.861035	
-2628957.435918	0.158038	0.068120	0.773842	
-2373965.129752	0.237057	0.049046	0.713896	
-2712376.147399	0.220708	0.021798	0.757493	
-1783293.085103	0.316076	0.087193	0.596730	
-2503575.091113	0.226158	0.054496	0.719346	
-2927772.170091	0.185286	0.016349	0.798365	
-2587495.951810	0.223433	0.021798	0.754768	
-2471250.739413	0.201635	0.068120	0.730245	
-2786345.334662	0.171662	0.049046	0.779292	
-2007706.768418	0.305177	0.057221	0.637602	
-2957161.620771	0.152589	0.010899	0.836512	
-2548767.713985	0.217984	0.038147	0.743869	
-2671193.834556	0.220708	0.019074	0.760218	
-2939337.626839	0.182561	0.010899	0.806540	
-2716416.842631	0.196185	0.021798	0.782016	
-2621755.325616	0.196185	0.027248	0.776567	
-2924942.668308	0.193460	0.002725	0.803815	
-3027337.542740	0.138965	0.029973	0.831063	
-2664363.022041	0.198910	0.027248	0.773842	
-2972383.298003	0.163488	0.008174	0.828338	
-2907705.597853	0.166213	0.024523	0.809264	
-2027183.136593	0.234332	0.106267	0.659401	
-3116424.677327	0.152589	0.005450	0.841962	
-2532565.241427	0.182561	0.070845	0.746594	
-2398294.719157	0.234332	0.057221	0.708447	
-2736555.557904	0.198910	0.027248	0.773842	
